Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-05-30T14:32:59.424Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T14:20:17.639Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T14:12:08.345Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T14:08:55.333Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T14:00:40.427Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T13:54:19.826Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T13:48:22.515Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T13:36:56.324Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T13:29:55.407Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T13:17:14.200Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T13:06:07.747Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T13:02:08.041Z","","","Errored, No Charge","claude-4-sonnet","No","","","","","","-"
"2025-05-30T13:00:01.646Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-05-30T12:46:34.987Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-05-30T12:40:13.508Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-05-30T12:39:39.779Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-05-30T12:37:29.594Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-05-30T12:36:02.910Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-05-30T12:28:25.341Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T12:25:28.927Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T12:09:32.179Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T12:07:45.125Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T12:02:08.583Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T11:36:32.258Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T11:26:57.634Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T11:25:47.753Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T11:15:30.945Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T11:12:37.106Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T11:10:41.367Z","","","Errored, No Charge","claude-4-sonnet","No","","","","","","-"
"2025-05-30T11:06:30.893Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T11:02:57.124Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T10:54:16.898Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T10:46:47.218Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T10:42:21.134Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T10:39:27.174Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T10:32:58.517Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T10:29:57.401Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T10:27:55.917Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T10:24:10.516Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T10:23:55.375Z","","","Errored, No Charge","claude-4-sonnet","No","","","","","","-"
"2025-05-30T10:19:57.163Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T10:15:17.735Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T10:09:14.673Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T09:53:44.901Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T09:40:35.308Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T09:32:46.999Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T09:18:56.318Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T09:02:32.199Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T08:44:46.158Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T08:40:13.035Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T08:25:01.133Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T08:21:48.347Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T08:09:19.467Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T08:06:48.950Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T07:58:02.556Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T07:40:52.625Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T07:34:30.812Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T07:30:22.610Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T07:25:34.678Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T07:15:14.259Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T07:06:03.968Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T06:57:19.855Z","","","Errored, No Charge","claude-4-sonnet","No","","","","","","-"
"2025-05-30T06:55:45.918Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T06:49:53.678Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T06:47:20.892Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T06:21:09.570Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T06:20:14.248Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T06:17:23.831Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T06:05:56.699Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T06:02:41.803Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T05:58:08.670Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T05:53:58.303Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T05:51:05.404Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T05:49:25.217Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T05:43:35.284Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T05:41:02.844Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T05:38:28.240Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T05:33:33.779Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T05:12:32.307Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T05:09:06.380Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T04:57:55.969Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T04:49:25.662Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-30T04:48:59.898Z","","","Errored, No Charge","claude-4-sonnet","No","","","","","","-"
"2025-05-29T18:00:04.278Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-29T17:45:38.531Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-29T17:42:48.278Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-29T17:39:16.677Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-29T17:34:45.519Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-29T17:30:14.893Z","","","Errored, No Charge","claude-4-sonnet","No","","","","","","-"
"2025-05-29T17:27:48.148Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-29T17:23:10.465Z","","","Errored, No Charge","claude-4-sonnet","No","","","","","","-"
"2025-05-29T17:19:09.372Z","","","Errored, No Charge","claude-4-sonnet","No","","","","","","-"
"2025-05-29T17:14:46.037Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-29T17:10:59.146Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-29T17:09:43.144Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-29T17:06:52.245Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-29T16:52:42.279Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-29T16:50:39.534Z","","","Errored, No Charge","claude-4-sonnet","No","","","","","","-"
"2025-05-29T16:35:46.787Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-29T16:30:35.024Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-29T16:12:31.078Z","","","Errored, No Charge","claude-4-sonnet","No","","","","","","-"
"2025-05-29T16:08:39.040Z","","","Errored, No Charge","claude-4-sonnet","No","","","","","","-"
"2025-05-29T15:57:28.903Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-29T15:41:02.360Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-29T15:36:16.704Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-29T15:25:21.117Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-29T15:09:53.725Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-29T15:09:17.922Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-29T14:52:12.424Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-26T17:34:53.157Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-26T17:10:57.301Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-26T17:10:27.606Z","","","Errored, No Charge","claude-4-sonnet","No","","","","","","-"
"2025-05-26T16:53:16.318Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-26T16:47:38.592Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-26T16:47:05.932Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-26T16:46:20.187Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-26T16:28:49.890Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-26T08:56:35.482Z","","","Errored, No Charge","claude-4-sonnet","No","","","","","","-"
"2025-05-26T06:51:16.563Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-26T06:43:38.686Z","","","Errored, No Charge","claude-4-sonnet","No","","","","","","-"
"2025-05-26T06:35:17.323Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T18:39:49.055Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T18:37:57.782Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T18:35:27.789Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T18:25:01.140Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T18:20:58.630Z","","","Errored, No Charge","claude-4-sonnet","No","","","","","","-"
"2025-05-25T18:07:36.482Z","","","Errored, No Charge","claude-4-sonnet","No","","","","","","-"
"2025-05-25T16:54:10.937Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T16:51:58.616Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T16:44:39.109Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T15:38:03.813Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T15:36:01.910Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T15:34:45.814Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T15:33:35.341Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T15:26:13.492Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T15:22:21.173Z","","","Errored, No Charge","claude-4-sonnet","No","","","","","","-"
"2025-05-25T15:13:59.573Z","","","Errored, No Charge","claude-4-sonnet","No","","","","","","-"
"2025-05-25T15:11:39.794Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T15:03:45.502Z","","","Errored, No Charge","claude-4-sonnet","No","","","","","","-"
"2025-05-25T14:57:28.797Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T14:49:36.163Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T14:34:32.663Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T14:22:30.091Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T12:43:45.133Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T12:42:00.477Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T12:39:23.277Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T12:35:12.413Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T12:31:27.720Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T11:55:18.063Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T11:51:07.916Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T11:47:34.943Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T11:41:16.182Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T11:39:25.477Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T11:33:56.831Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T11:30:56.336Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T11:23:03.314Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T11:21:52.116Z","","","Errored, No Charge","claude-4-sonnet","No","","","","","","-"
"2025-05-25T11:13:28.337Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T11:09:05.048Z","","","Included","claude-4-sonnet","No","","","","","","Included"
"2025-05-25T11:02:37.440Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T10:55:59.150Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T10:55:50.443Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T10:43:54.846Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T10:43:20.491Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T10:43:09.597Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T10:37:11.213Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T10:36:34.191Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T10:36:21.880Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T10:32:36.495Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T10:26:24.580Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T10:23:23.479Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T10:20:10.737Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T09:21:14.320Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T08:26:17.785Z","","","Errored, No Charge","auto","No","","","","","","-"
"2025-05-25T07:57:00.544Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T07:39:11.754Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T07:33:40.282Z","","","Included","claude-3.5-sonnet","No","","","","","","Included"
"2025-05-25T07:21:22.753Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T07:21:07.644Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T07:20:30.061Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T07:20:00.441Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T07:19:02.731Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T07:17:38.462Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T07:17:02.533Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T07:15:07.898Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T07:13:51.283Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T07:12:20.855Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T07:11:34.054Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T07:08:42.322Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T07:07:14.644Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T07:03:25.816Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T07:02:42.088Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T05:15:50.546Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T05:14:57.877Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T04:29:03.506Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T04:27:55.666Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T04:26:33.206Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T04:23:04.433Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T04:22:34.988Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T04:21:44.540Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T04:21:02.435Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T04:19:01.346Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T04:18:30.094Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T04:13:37.658Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T04:01:34.139Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T03:57:45.786Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T03:55:35.740Z","","","Included","auto","No","","","","","","Included"
"2025-05-25T03:54:48.569Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T21:11:21.802Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T21:09:33.376Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T21:07:57.494Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T21:06:30.676Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T21:05:43.640Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T21:05:23.975Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T21:04:14.004Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:56:49.680Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:54:58.699Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:45:13.159Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:44:17.806Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:43:41.934Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:42:17.911Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:41:30.526Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:40:39.287Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:40:13.742Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:34:41.171Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:33:53.142Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:31:55.703Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:31:05.929Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:29:40.904Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:28:46.384Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:24:37.782Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:23:47.393Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:23:37.868Z","","","Errored, No Charge","auto","No","","","","","","-"
"2025-05-24T20:22:48.281Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:21:58.153Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:21:42.082Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:20:55.448Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:17:35.887Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:17:27.739Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:16:36.853Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:15:02.248Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:14:37.219Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:11:42.686Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:07:22.551Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:06:46.244Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:03:22.070Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:02:51.136Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T20:01:06.931Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T19:59:10.369Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T19:56:04.984Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T19:55:56.695Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T19:53:54.974Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T19:53:41.974Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T19:52:12.086Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T19:50:58.537Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T19:50:48.922Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T19:49:13.893Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T19:48:57.004Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T19:47:02.117Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T19:46:48.067Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T19:45:11.038Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T19:44:48.439Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T19:43:45.578Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T19:42:35.397Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T19:40:58.240Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T19:39:45.068Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T19:39:27.522Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T19:32:59.305Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T19:31:26.063Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T16:45:27.310Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T16:43:15.908Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T16:42:28.266Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T16:41:07.375Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T16:38:38.128Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T16:37:21.362Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T16:36:22.781Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T16:35:13.923Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T16:25:01.287Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T16:19:27.596Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T16:12:04.936Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T16:07:40.116Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T16:06:08.567Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T14:51:48.823Z","","","Included","auto","No","","","","","","Included"
"2025-05-24T10:40:28.509Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T10:38:16.396Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T10:36:07.560Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T10:34:28.897Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T10:34:10.866Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T10:33:21.757Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T10:31:50.892Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T10:23:36.889Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T10:21:20.658Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T10:18:38.329Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T10:15:31.495Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T10:14:11.841Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T10:09:22.038Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T09:56:46.909Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T09:55:53.416Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T09:51:29.544Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T09:48:34.667Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T09:47:08.112Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T09:46:15.425Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T09:39:56.073Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T09:39:22.356Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T09:38:54.898Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T09:36:17.033Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T09:31:00.078Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T08:40:02.407Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T08:21:59.480Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T08:20:46.265Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T08:19:03.908Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T08:17:19.485Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T08:16:11.580Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T08:14:40.546Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T08:08:55.612Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T08:07:31.792Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T08:06:39.167Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T08:05:05.089Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T08:00:37.847Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T07:59:26.711Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T07:55:55.930Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T07:52:30.679Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T07:45:18.942Z","","","free","auto","No","","","","","","0.00"
"2025-05-24T07:44:10.262Z","","","free","auto","No","","","","","","0.00"
"2025-05-22T10:42:55.186Z","","","free","auto","No","","","","","","0.00"
"2025-05-22T10:42:21.928Z","","","Errored, No Charge","auto","No","","","","","","-"
"2025-05-22T10:41:48.069Z","","","Errored, No Charge","auto","No","","","","","","-"
"2025-05-22T10:41:29.278Z","","","Errored, No Charge","auto","No","","","","","","-"
"2025-05-22T10:40:10.093Z","","","Errored, No Charge","auto","No","","","","","","-"
"2025-05-22T10:23:37.907Z","","","Errored, No Charge","auto","No","","","","","","-"
"2025-05-22T10:20:11.216Z","","","free","auto","No","","","","","","0.00"
"2025-05-22T10:18:06.265Z","","","free","auto","No","","","","","","0.00"
"2025-05-22T10:16:10.793Z","","","free","auto","No","","","","","","0.00"
"2025-05-22T10:13:24.955Z","","","free","auto","No","","","","","","0.00"
"2025-05-22T10:07:49.198Z","","","free","auto","No","","","","","","0.00"
"2025-05-21T19:34:19.460Z","","","free","auto","No","","","","","","0.00"
"2025-05-21T19:33:06.458Z","","","free","auto","No","","","","","","0.00"
"2025-05-21T18:49:17.377Z","","","free","auto","No","","","","","","0.00"
"2025-05-21T18:34:33.286Z","","","Errored, No Charge","auto","No","","","","","","-"
"2025-05-21T18:26:15.769Z","","","free","auto","No","","","","","","0.00"
"2025-05-21T18:20:01.556Z","","","free","auto","No","","","","","","0.00"
